train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_dice,val_dice,train_miou,val_miou,train_iou,val_iou
0.2672541050879813,0.8498156298609341,0.9508315129066581,0.8592511345358456,0.9121864909556374,0.6765609598632321,0.8888317421078682,0.635481319440188,0.8996910510668114,0.6470086358711659,0.8760252291364456,0.6607508653291967,0.8207420473223301,0.5139243862338091
0.2632323990284062,0.8740475467022728,0.9515155109006967,0.8579591495149276,0.9123371503691176,0.6682412345989552,0.8920332008778159,0.6436798138413852,0.9015507306625594,0.6485226521446534,0.8778940654957472,0.6599229237232495,0.8232928385485464,0.5146908761063755
0.25425531937560036,0.8500130904071471,0.9533516613405142,0.8589727370177999,0.9183361832775286,0.6766338463911366,0.8948726046886017,0.638078080594966,0.9058146994950166,0.6484414441323525,0.8827302552092431,0.6606852215480187,0.8303268870978213,0.5150757739727804
0.2540654429415269,0.8623287353445502,0.9536789851402169,0.8575262181899127,0.9170486533374929,0.6760892815860536,0.8934388881299034,0.6321126739597221,0.9046093814853412,0.6462638929061701,0.8819308560619603,0.6583984778108596,0.8287033695560783,0.5113289231564576
0.2576676888752784,0.8855883891091627,0.953290455376924,0.8592312388560351,0.9154993569228187,0.6765373294953915,0.8906722095475268,0.6329619847785901,0.9022755607295392,0.646483965765904,0.8797662126929012,0.6601980762275429,0.82518116729473,0.5128631950835424
0.2620692499982777,0.8645631407990175,0.9523911547304978,0.8572323374888476,0.9142931510708225,0.6736714736017508,0.8887706040891249,0.6266158102867742,0.9003533882214062,0.6418680904419435,0.8780461573667491,0.6568658989169361,0.8227433636784554,0.5078643169527983
0.2572232779504648,0.8795820763882469,0.9527446405211492,0.8556716775192934,0.9162021234853944,0.6651019159197697,0.8935870237982095,0.6497357718146626,0.9040712498462022,0.6494403851684183,0.8811577279120684,0.6581501989601426,0.8279322607637342,0.5148278812994249
0.25015998292547553,0.8463825329261667,0.9540851080595557,0.8569625405704274,0.9186470037076011,0.6676733529037686,0.8965199633098361,0.6461144662325216,0.9067877890236342,0.6495941014522139,0.8841298522233073,0.6589539451695814,0.8323051129926496,0.5141721713315586
0.2440900252158962,0.8780008642112508,0.9551577781563374,0.8575276399359983,0.9210609766974378,0.6703760081847363,0.9004968998592291,0.6288688360706575,0.9102828756197175,0.6416783191996407,0.8873771396813108,0.6567466324974222,0.8372675814290544,0.5083636396533727
0.24174179131192947,0.8762693606755313,0.9554101175336696,0.856249716352014,0.92215399021533,0.6669055033639512,0.9015291473313943,0.6416688146042254,0.9113427527360062,0.6474026836153558,0.8885754828355206,0.6578852953115368,0.8390504842373863,0.5126215461093713
0.23927158740029406,0.8772639307905646,0.9559052310772796,0.8552451046074138,0.9243262670378187,0.667741405476323,0.9018274466715642,0.6395568782155512,0.912336371283033,0.64504626492956,0.8896046667290267,0.6562128864915233,0.8408886046329541,0.5101378341427977
0.23835580581938154,0.8759344377938438,0.9562695916019269,0.8561436533927917,0.9246949762550752,0.6769085911184769,0.9013916932380022,0.6267766402075615,0.9125394309634594,0.6427376001032398,0.8899553931915938,0.6558598541065722,0.8410520698152372,0.5075402852175209
0.24520560701502792,0.8915058576008853,0.9558142761685955,0.8583567002240349,0.9206217411738723,0.6742632945670801,0.895212735480337,0.6349609335370855,0.9071266104036303,0.6460647523635998,0.8857173772334163,0.6590370664780494,0.8330872266817448,0.5119486989501371
0.24391019077443366,0.8816060564097237,0.955541980800344,0.8563337150742026,0.9221597247159303,0.6722673467250869,0.8974441247644709,0.6323801807456595,0.9089482039657991,0.6446131257039002,0.8868769036967363,0.6564354346311816,0.835861165354501,0.5081494735033416
0.24037866197081645,0.8949354492566165,0.9558931891597918,0.8558182067730847,0.9229432746990404,0.6637054894749513,0.900207338048451,0.6459577017504832,0.9109868567381332,0.647661110632779,0.8883488729818544,0.6576788423630847,0.838571086525917,0.5125254467882983
0.23230485401269216,0.8858455042628681,0.9573281985610279,0.8553965705282548,0.9263317171317428,0.6713224170893869,0.9042621830950922,0.6285171542891904,0.9147310999792013,0.642164747319732,0.8927778804035329,0.655145370762672,0.8448028864700403,0.5064351654659464
